"Date and Time","temp1","temp2"
"09/17/2023 04:19:20 pm","","46.5"
"09/17/2023 04:19:20 pm","27.6",""
"09/17/2023 04:19:14 pm","27.6","46.4"
"09/17/2023 04:19:01 pm","","46.3"
"09/17/2023 04:19:01 pm","27.5",""
"09/17/2023 04:18:55 pm","","46.1"
"09/17/2023 04:18:55 pm","27.3",""
"09/17/2023 04:18:49 pm","","46"
"09/17/2023 04:18:49 pm","26.5",""
"09/17/2023 04:18:28 pm","","46"
"09/17/2023 04:18:28 pm","26.6",""
"09/17/2023 04:18:20 pm","26.4","45.8"
"09/17/2023 04:18:14 pm","26.1","45.8"
"09/17/2023 04:17:58 pm","","45.9"
"09/17/2023 04:17:58 pm","26.1",""
"09/17/2023 04:17:48 pm","25.7","45.9"
"09/17/2023 02:48:04 pm","","50.3"
"09/17/2023 02:48:04 pm","29.3",""
"09/17/2023 02:47:54 pm","","50.5"
"09/17/2023 02:47:54 pm","29.7",""
"09/17/2023 02:47:44 pm","30.4","50.5"
"09/17/2023 02:47:34 pm","30.8","50.7"
"09/17/2023 02:47:24 pm","31.6","50.8"
"09/17/2023 02:47:14 pm","31.8","51.1"
"09/17/2023 02:47:04 pm","31.4","51"
"09/17/2023 02:46:53 pm","31.3","50.9"
"09/17/2023 02:46:43 pm","31","51.1"
"09/17/2023 02:46:33 pm","","51.3"
"09/17/2023 02:46:33 pm","30.7",""
"09/17/2023 02:46:23 pm","","51.3"
"09/17/2023 02:46:23 pm","30.2",""
"09/17/2023 02:46:13 pm","","51.3"
"09/17/2023 02:46:13 pm","30.1",""
"09/17/2023 02:46:03 pm","","51.2"
"09/17/2023 02:46:03 pm","29.9",""
"09/17/2023 02:45:53 pm","","51.3"
"09/17/2023 02:45:53 pm","29.5",""
"09/17/2023 02:45:43 pm","29.1","51.2"
"09/17/2023 02:45:33 pm","","51.1"
"09/17/2023 02:45:33 pm","28.8",""
"09/17/2023 02:45:23 pm","","51"
"09/17/2023 02:45:23 pm","28.7",""
"09/17/2023 02:45:13 pm","28.9","51"
"09/17/2023 02:45:03 pm","","51.1"
"09/17/2023 02:45:03 pm","29.1",""
"09/17/2023 02:44:53 pm","29.5","51.2"
"09/17/2023 02:44:43 pm","30","51.5"
"09/17/2023 02:44:33 pm","","51.8"
"09/17/2023 02:44:33 pm","30.6",""
"09/17/2023 02:44:22 pm","","51.8"
"09/17/2023 02:44:22 pm","30.7",""
"09/17/2023 02:44:12 pm","31","51.9"
"09/17/2023 02:44:02 pm","31.1","51.8"
"09/17/2023 02:43:52 pm","","51.8"
"09/17/2023 02:43:52 pm","31.2",""
"09/17/2023 02:43:42 pm","","51.8"
"09/17/2023 02:43:42 pm","30.9",""
"09/17/2023 02:43:32 pm","30.9","51.8"
"09/17/2023 02:43:22 pm","","51.8"
"09/17/2023 02:43:22 pm","31.1",""
"09/17/2023 02:43:12 pm","31.3","51.7"
"09/17/2023 02:43:02 pm","","51.7"
"09/17/2023 02:43:02 pm","31.3",""
"09/17/2023 02:42:52 pm","","51.5"
"09/17/2023 02:42:52 pm","31",""
"09/17/2023 02:42:42 pm","","51.4"
"09/17/2023 02:42:42 pm","30.8",""
"09/17/2023 02:42:32 pm","","51.3"
"09/17/2023 02:42:32 pm","30.5",""
"09/17/2023 02:42:22 pm","30.3","51.2"
"09/17/2023 02:42:12 pm","","51.1"
"09/17/2023 02:42:12 pm","30.1",""
"09/17/2023 02:42:02 pm","29.7","50.9"
"09/17/2023 02:41:52 pm","29.5","50.8"
"09/17/2023 02:41:41 pm","","50.7"
"09/17/2023 02:41:41 pm","29",""
"09/17/2023 02:41:31 pm","28.8","50.5"
"09/17/2023 02:41:21 pm","28.5","50.3"
"09/17/2023 02:41:11 pm","","50.2"
"09/17/2023 02:41:11 pm","28.3",""
"09/17/2023 02:41:01 pm","28.2","50"
"09/17/2023 02:40:51 pm","","49.8"
"09/17/2023 02:40:51 pm","28.2",""
"09/17/2023 02:40:41 pm","28.2","49.9"
"09/17/2023 02:40:31 pm","28.5","50"
"09/17/2023 02:40:21 pm","28.8","50.2"
"09/17/2023 02:40:11 pm","","50.3"
"09/17/2023 02:40:11 pm","28.8",""
"09/17/2023 02:40:01 pm","28.9","50.1"
"09/17/2023 02:39:51 pm","29","49.8"
"09/17/2023 02:39:41 pm","28.7","49.7"
"09/17/2023 02:39:31 pm","28.3","49.7"
"09/17/2023 02:39:21 pm","","49.7"
"09/17/2023 02:39:21 pm","28.3",""
"09/17/2023 02:39:11 pm","28.4","49.8"
"09/17/2023 02:39:00 pm","28.6","49.8"
"09/17/2023 02:38:50 pm","28.7","49.9"
"09/17/2023 02:38:40 pm","28.9","49.9"
"09/17/2023 02:38:30 pm","","49.9"
"09/17/2023 02:38:30 pm","29.2",""
"09/17/2023 02:38:20 pm","29.1","49.7"
"09/17/2023 02:38:10 pm","28.8","49.8"
"09/17/2023 02:38:00 pm","29.1","49.9"
"09/17/2023 02:37:50 pm","","49.9"
"09/17/2023 02:37:50 pm","29.3",""
"09/17/2023 02:37:40 pm","","49.9"
"09/17/2023 02:37:40 pm","29.6",""
"09/17/2023 02:37:30 pm","29.8","49.6"
"09/17/2023 02:37:20 pm","29.9","49.5"
"09/17/2023 02:37:10 pm","29.6","49.9"
"09/17/2023 02:37:00 pm","29.6","50"
"09/17/2023 02:36:50 pm","30","50.3"
"09/17/2023 02:36:40 pm","","50.4"
"09/17/2023 02:36:40 pm","30.2",""
"09/17/2023 02:36:30 pm","","50.4"
"09/17/2023 02:36:30 pm","30.4",""
"09/17/2023 02:36:19 pm","30.1","50.2"
"09/17/2023 02:36:09 pm","","50.2"
"09/17/2023 02:36:09 pm","30",""
"09/17/2023 02:35:59 pm","29.8","50.2"
"09/17/2023 02:35:49 pm","","50"
"09/17/2023 02:35:49 pm","29.8",""
"09/17/2023 02:35:39 pm","29.3","49.9"
"09/17/2023 02:35:29 pm","","49.8"
"09/17/2023 02:35:29 pm","29.2",""
"09/17/2023 02:35:19 pm","29.2","49.6"
"09/17/2023 02:35:09 pm","29","49.4"
"09/17/2023 02:34:59 pm","28.6","49.6"
"09/17/2023 02:34:49 pm","","50.1"
"09/17/2023 02:34:49 pm","29.1",""
"09/17/2023 02:34:39 pm","29.8","50.2"
"09/17/2023 02:34:29 pm","","50.2"
"09/17/2023 02:34:29 pm","29.7",""
"09/17/2023 02:34:19 pm","29.5","50.1"
"09/17/2023 02:34:09 pm","29.4","50.3"
"09/17/2023 02:33:59 pm","30.3","50.9"
"09/17/2023 02:33:49 pm","","51"
"09/17/2023 02:33:49 pm","31.5",""
"09/17/2023 02:33:38 pm","31.6","50.8"
"09/17/2023 02:33:28 pm","","50.7"
"09/17/2023 02:33:28 pm","31.6",""
"09/17/2023 02:33:18 pm","31.5","50.5"
"09/17/2023 02:33:08 pm","31.2","50.3"
"09/17/2023 02:32:58 pm","30.9","50.1"
"09/17/2023 02:32:48 pm","30.6","50"
"09/17/2023 02:32:38 pm","30.1","50"
"09/17/2023 02:32:28 pm","","50"
"09/17/2023 02:32:28 pm","29.6",""
"09/17/2023 02:32:18 pm","","49.9"
"09/17/2023 02:32:18 pm","29.3",""
"09/17/2023 02:32:08 pm","28.8","49.8"
"09/17/2023 02:31:58 pm","","49.8"
"09/17/2023 02:31:58 pm","28.8",""
"09/17/2023 02:31:48 pm","","49.8"
"09/17/2023 02:31:48 pm","28.8",""
"09/17/2023 02:31:38 pm","28.8","49.9"
"09/17/2023 02:31:32 pm","29.2","49.9"
"09/17/2023 02:31:18 pm","29.2","49.8"
"09/17/2023 02:31:08 pm","","49.9"
"09/17/2023 02:31:08 pm","29",""
"09/17/2023 02:31:02 pm","","49.9"
"09/17/2023 02:31:02 pm","29.5",""
"09/17/2023 02:30:47 pm","29.1","49.8"
"09/17/2023 02:30:38 pm","","49.7"
"09/17/2023 02:30:38 pm","28.9",""
"09/17/2023 02:30:32 pm","29.1","49.9"
"09/17/2023 02:30:17 pm","","50.2"
"09/17/2023 02:30:17 pm","29.4",""
"09/17/2023 02:30:08 pm","30","50.1"
"09/17/2023 02:30:02 pm","29.6","50.3"
"09/17/2023 02:29:47 pm","29.8","50.4"
"09/17/2023 02:29:38 pm","29.9","50.2"
"09/17/2023 02:29:32 pm","","50.1"
"09/17/2023 02:29:32 pm","29.6",""
"09/17/2023 02:29:17 pm","29.6","50"
"09/17/2023 02:29:07 pm","","49.9"
"09/17/2023 02:29:07 pm","29.7",""
"09/17/2023 02:29:02 pm","","49.8"
"09/17/2023 02:29:02 pm","29.6",""
"09/17/2023 02:28:47 pm","","49.6"
"09/17/2023 02:28:47 pm","29.4",""
"09/17/2023 02:28:38 pm","","49.4"
"09/17/2023 02:28:38 pm","29.1",""
"09/17/2023 02:28:32 pm","29","49.3"
"09/17/2023 02:28:17 pm","","49.2"
"09/17/2023 02:28:17 pm","28.8",""
"09/17/2023 02:28:08 pm","","49.1"
"09/17/2023 02:28:08 pm","28.7",""
"09/17/2023 02:28:02 pm","","48.9"
"09/17/2023 02:28:02 pm","28.9",""
"09/17/2023 02:27:47 pm","28.8","48.6"
"09/17/2023 02:27:41 pm","","48.4"
"09/17/2023 02:27:41 pm","28.9",""
"09/17/2023 02:27:35 pm","28.8","47.9"
"09/17/2023 02:27:22 pm","28.5","47.5"
"09/17/2023 02:27:16 pm","","47.1"
"09/17/2023 02:27:16 pm","28.1",""
"09/17/2023 02:27:10 pm","27.8","46.8"
"09/17/2023 02:26:57 pm","","46.6"
"09/17/2023 02:26:57 pm","27.6",""
"09/17/2023 02:26:38 pm","","46.3"
"09/17/2023 02:26:38 pm","27.6",""
"09/16/2023 06:16:58 pm","","27.9"
"09/16/2023 06:16:58 pm","20.6",""
"09/16/2023 06:16:48 pm","","27.8"
"09/16/2023 06:16:48 pm","20.6",""
"09/16/2023 06:16:38 pm","20.6","27.9"
"09/16/2023 06:16:28 pm","","27.9"
"09/16/2023 06:16:28 pm","20.5",""
"09/16/2023 06:16:18 pm","20.4","27.9"
"09/16/2023 06:16:08 pm","20.5","27.9"
"09/16/2023 06:15:58 pm","20.4","28"
"09/16/2023 06:15:48 pm","20.3","28"
"09/16/2023 06:15:38 pm","","27.9"
"09/16/2023 06:15:38 pm","20.4",""
"09/16/2023 06:15:28 pm","","28"
"09/16/2023 06:15:28 pm","20.3",""
"09/16/2023 06:15:18 pm","20.1","28.1"
"09/16/2023 06:15:08 pm","","28.1"
"09/16/2023 06:15:08 pm","20.3",""
"09/16/2023 06:14:58 pm","","28.1"
"09/16/2023 06:14:58 pm","20.2",""
"09/16/2023 06:14:48 pm","20.2","28.1"
"09/16/2023 06:14:38 pm","","28.1"
"09/16/2023 06:14:38 pm","20.3",""
"09/16/2023 06:14:28 pm","20.3","28.1"
"09/16/2023 06:14:17 pm","","28.1"
"09/16/2023 06:14:17 pm","20.5",""
"09/16/2023 06:14:07 pm","","28.1"
"09/16/2023 06:14:07 pm","20.6",""
"09/16/2023 06:13:57 pm","","28.1"
"09/16/2023 06:13:57 pm","20.8",""
"09/16/2023 06:13:47 pm","20.7","28.2"
"09/16/2023 06:13:37 pm","20.8","28.3"
"09/16/2023 06:13:27 pm","","28.2"
"09/16/2023 06:13:27 pm","20.7",""
"09/16/2023 06:13:17 pm","","28.2"
"09/16/2023 06:13:17 pm","20.7",""
"09/16/2023 06:13:07 pm","","28.2"
"09/16/2023 06:13:07 pm","20.7",""
"09/16/2023 06:12:57 pm","20.6","28.2"
"09/16/2023 06:12:47 pm","","28.2"
"09/16/2023 06:12:47 pm","20.6",""
"09/16/2023 06:12:37 pm","","28.2"
"09/16/2023 06:12:37 pm","20.5",""
"09/16/2023 06:12:27 pm","20.5","28.1"
"09/16/2023 06:12:17 pm","","28.2"
"09/16/2023 06:12:17 pm","20.3",""
"09/16/2023 06:12:07 pm","20.4","28.2"
"09/16/2023 06:11:57 pm","20.5","28.2"
"09/16/2023 06:11:47 pm","","28.2"
"09/16/2023 06:11:47 pm","20.7",""
"09/16/2023 06:11:36 pm","20.6","28.2"
"09/16/2023 06:11:26 pm","","28.1"
"09/16/2023 06:11:26 pm","20.7",""
"09/16/2023 06:11:16 pm","20.7","28.1"
"09/16/2023 06:11:06 pm","","28.1"
"09/16/2023 06:11:06 pm","20.7",""
"09/16/2023 06:10:56 pm","20.6","28.1"
"09/16/2023 06:10:46 pm","20.7","28.1"
"09/16/2023 06:10:36 pm","20.7","28.1"
"09/16/2023 06:10:26 pm","","28.2"
"09/16/2023 06:10:26 pm","20.6",""
"09/16/2023 06:10:16 pm","20.7","28.2"
"09/16/2023 06:10:06 pm","20.6","28.2"
"09/16/2023 06:09:56 pm","20.7","28.3"
"09/16/2023 06:09:46 pm","","28.2"
"09/16/2023 06:09:46 pm","20.7",""
"09/16/2023 06:09:36 pm","20.8","28.2"
"09/16/2023 06:09:26 pm","20.8","28.1"
"09/16/2023 06:09:16 pm","","28.1"
"09/16/2023 06:09:16 pm","20.8",""
"09/16/2023 06:09:06 pm","20.8","28.1"
"09/16/2023 06:08:55 pm","","28.1"
"09/16/2023 06:08:55 pm","20.7",""
"09/16/2023 06:08:45 pm","20.8","28.1"
"09/16/2023 06:08:35 pm","","28.1"
"09/16/2023 06:08:35 pm","20.8",""
"09/16/2023 06:08:25 pm","","28.2"
"09/16/2023 06:08:25 pm","20.7",""
"09/16/2023 06:08:15 pm","","28.3"
"09/16/2023 06:08:15 pm","20.7",""
"09/16/2023 06:08:05 pm","20.8","28.4"
"09/16/2023 06:07:55 pm","","28.4"
"09/16/2023 06:07:55 pm","20.9",""
"09/16/2023 06:07:45 pm","20.8","28.3"
"09/16/2023 06:07:35 pm","","28.4"
"09/16/2023 06:07:35 pm","20.6",""
"09/16/2023 06:07:25 pm","20.7","28.4"
"09/16/2023 06:07:15 pm","","28.3"
"09/16/2023 06:07:15 pm","20.5",""
"09/16/2023 06:07:05 pm","","28.3"
"09/16/2023 06:07:05 pm","20.4",""
"09/16/2023 06:06:55 pm","20.5","28.2"
"09/16/2023 06:06:45 pm","","28.1"
"09/16/2023 06:06:45 pm","20.4",""
"09/16/2023 06:06:35 pm","20.3","28.1"
"09/16/2023 06:06:25 pm","","28.1"
"09/16/2023 06:06:25 pm","20.4",""
"09/16/2023 06:06:14 pm","20.5","28.2"
"09/16/2023 06:06:04 pm","20.6","28.3"
"09/16/2023 06:05:54 pm","","28.2"
"09/16/2023 06:05:54 pm","20.7",""
"09/16/2023 06:05:44 pm","","28.1"
"09/16/2023 06:05:44 pm","20.7",""
"09/16/2023 06:05:34 pm","","28.1"
"09/16/2023 06:05:34 pm","20.8",""
"09/16/2023 06:05:24 pm","20.7","28.2"
"09/16/2023 06:05:14 pm","","28.2"
"09/16/2023 06:05:14 pm","20.8",""
"09/16/2023 06:05:04 pm","","28.2"
"09/16/2023 06:05:04 pm","20.7",""
"09/16/2023 06:04:54 pm","20.6","28.2"
"09/16/2023 06:04:44 pm","","28.2"
"09/16/2023 06:04:44 pm","20.6",""
"09/16/2023 06:04:34 pm","20.5","28.2"
"09/16/2023 06:04:24 pm","","28.2"
"09/16/2023 06:04:24 pm","20.5",""
"09/16/2023 06:04:14 pm","20.4","28.2"
"09/16/2023 06:04:04 pm","","28.1"
"09/16/2023 06:04:04 pm","20.5",""
"09/16/2023 06:03:54 pm","20.4","28.2"
"09/16/2023 06:03:44 pm","","28.3"
"09/16/2023 06:03:44 pm","20.6",""
"09/16/2023 06:03:34 pm","20.6","28.4"
"09/16/2023 06:03:13 pm","20.7","28.4"
"09/16/2023 06:03:03 pm","","28.4"
"09/16/2023 06:03:03 pm","20.8",""
"09/16/2023 06:02:53 pm","20.8","28.5"
"09/16/2023 06:02:43 pm","","28.5"
"09/16/2023 06:02:43 pm","20.6",""
"09/16/2023 06:02:33 pm","20.6","28.4"
"09/16/2023 06:02:23 pm","20.6","28.4"
"09/16/2023 06:02:13 pm","","28.4"
"09/16/2023 06:02:13 pm","20.7",""
"09/16/2023 06:02:03 pm","20.8","28.4"
"09/16/2023 06:01:53 pm","20.8","28.2"
"09/16/2023 06:01:43 pm","20.8","28.1"
"09/16/2023 06:01:33 pm","","28"
"09/16/2023 06:01:33 pm","21",""
"09/16/2023 06:01:23 pm","","28.3"
"09/16/2023 06:01:23 pm","21",""
"09/16/2023 06:01:13 pm","","28.4"
"09/16/2023 06:01:13 pm","21.1",""
"09/16/2023 06:01:03 pm","21.1","28.6"
"09/16/2023 06:00:52 pm","","28.5"
"09/16/2023 06:00:52 pm","21.1",""
"09/16/2023 06:00:42 pm","21.1","28.5"
"09/16/2023 06:00:32 pm","21.1","28.5"
"09/16/2023 06:00:22 pm","21.1","28.6"
"09/16/2023 06:00:12 pm","21","28.5"
"09/16/2023 06:00:02 pm","21","28.5"
"09/16/2023 05:59:52 pm","","28.6"
"09/16/2023 05:59:52 pm","21",""
"09/16/2023 05:59:32 pm","","28.7"
"09/16/2023 05:59:32 pm","20.9",""
"09/16/2023 05:59:22 pm","20.8","28.6"
"09/16/2023 05:59:12 pm","21","28.7"
"09/16/2023 05:59:02 pm","","28.7"
"09/16/2023 05:59:02 pm","20.5",""
"09/16/2023 05:58:52 pm","","28.7"
"09/16/2023 05:58:52 pm","20.5",""
"09/16/2023 05:58:42 pm","","28.7"
"09/16/2023 05:58:42 pm","20.6",""
"09/16/2023 05:58:32 pm","21","28.7"
"09/16/2023 05:58:22 pm","21.2","28.7"
"09/16/2023 05:58:12 pm","21.2","28.7"
"09/16/2023 05:58:01 pm","21.1","28.7"
"09/16/2023 05:57:51 pm","","28.7"
"09/16/2023 05:57:51 pm","21.1",""
"09/16/2023 05:57:41 pm","21","28.7"
"09/16/2023 05:57:31 pm","","28.8"
"09/16/2023 05:57:31 pm","21",""
"09/16/2023 05:57:21 pm","21","28.8"
"09/16/2023 05:57:11 pm","","28.8"
"09/16/2023 05:57:11 pm","21",""
"09/16/2023 05:57:01 pm","21.1","28.8"
"09/16/2023 05:56:51 pm","21","28.8"
"09/16/2023 05:56:41 pm","20.9","28.8"
"09/16/2023 05:56:31 pm","21","28.8"
"09/16/2023 05:56:21 pm","21.1","28.8"
"09/16/2023 05:56:11 pm","21.2","28.8"
"09/16/2023 05:56:05 pm","","28.8"
"09/16/2023 05:56:05 pm","21.2",""
"09/16/2023 05:55:51 pm","21.2","28.8"
"09/16/2023 05:55:41 pm","21.2","28.7"
"09/16/2023 05:55:35 pm","","28.9"
"09/16/2023 05:55:35 pm","21.3",""
"09/16/2023 05:55:20 pm","21.3","28.8"
"09/16/2023 05:55:11 pm","21.1","29.2"
"09/16/2023 05:55:05 pm","","28.8"
"09/16/2023 05:55:05 pm","21.1",""
"09/16/2023 05:54:50 pm","21.2","28.7"
"09/16/2023 05:54:41 pm","21.3","28.8"
"09/16/2023 05:54:35 pm","21.2","28.7"
"09/16/2023 05:54:20 pm","","28.8"
"09/16/2023 05:54:20 pm","21.2",""
"09/16/2023 05:54:11 pm","21.2","28.8"
"09/16/2023 05:54:05 pm","21.1","28.8"
"09/16/2023 05:53:50 pm","21.1","29"
"09/16/2023 05:53:40 pm","21.1","29.3"
"09/16/2023 05:53:35 pm","","29.1"
"09/16/2023 05:53:35 pm","21",""
"09/16/2023 05:53:20 pm","20.9","29.2"
"09/16/2023 05:53:11 pm","20.9","29.1"
"09/16/2023 05:53:05 pm","20.9","29.1"
"09/16/2023 05:52:50 pm","21","29.2"
"09/16/2023 05:52:44 pm","","29.1"
"09/16/2023 05:52:44 pm","20.8",""
"09/16/2023 05:52:37 pm","20.9","29.1"
"09/16/2023 05:52:25 pm","20.8","29.1"
"09/16/2023 05:52:19 pm","20.9","29.1"
"09/16/2023 05:52:12 pm","21","29.1"
"09/16/2023 05:51:54 pm","21.2","29.2"
"09/16/2023 05:51:47 pm","21.4","29.3"
"09/16/2023 05:51:35 pm","","29.2"
"09/16/2023 05:51:35 pm","21.4",""
"09/16/2023 05:51:19 pm","21.4","29.2"
"09/16/2023 05:51:10 pm","","28.9"
"09/16/2023 05:51:10 pm","21.4",""
"09/15/2023 09:29:23 pm","","19.3"
"09/15/2023 09:29:23 pm","16",""
"09/15/2023 09:29:08 pm","15.9","19.3"
"09/15/2023 09:29:00 pm","16","19.3"
"09/15/2023 09:28:45 pm","16","19.3"
"09/15/2023 09:28:30 pm","","19.3"
"09/15/2023 09:28:30 pm","16.5",""
"09/15/2023 09:28:15 pm","","19.2"
"09/15/2023 09:28:15 pm","16",""
"09/15/2023 06:17:35 pm","","29"
"09/15/2023 06:17:35 pm","19.7",""
"09/15/2023 06:17:27 pm","","29"
"09/15/2023 06:17:27 pm","19.5",""
"09/15/2023 06:17:12 pm","19.5","29.1"
"09/15/2023 06:17:04 pm","","28.9"
"09/15/2023 06:17:04 pm","19.4",""
"09/15/2023 06:16:24 pm","19.4","29"
"09/15/2023 06:16:14 pm","","28.8"
"09/15/2023 06:16:14 pm","19.3",""
"09/15/2023 04:38:08 pm","","38.3"
"09/15/2023 04:38:08 pm","23",""
"09/15/2023 04:38:00 pm","","38.5"
"09/15/2023 04:38:00 pm","22.9",""
"09/15/2023 04:37:45 pm","22.8","38.9"
"09/15/2023 04:37:30 pm","22.9","39.2"
"09/15/2023 04:37:22 pm","","39.1"
"09/15/2023 04:37:22 pm","22.9",""
"09/15/2023 04:36:57 pm","","39.1"
"09/15/2023 04:36:57 pm","22.9",""
"09/15/2023 12:51:26 pm","22.1","33.2"
"09/15/2023 12:51:16 pm","22.1","33"
"09/15/2023 12:49:55 pm","22.3","32.8"
"09/15/2023 12:49:45 pm","22","32.7"
"09/15/2023 12:49:35 pm","21.8","32.7"
"09/15/2023 12:49:25 pm","","32.6"
"09/15/2023 12:49:25 pm","21.9",""
"09/15/2023 12:49:15 pm","21.8","32.6"
"09/15/2023 12:49:05 pm","","32.5"
"09/15/2023 12:49:05 pm","21.8",""
"09/15/2023 12:48:55 pm","","32.5"
"09/15/2023 12:48:55 pm","21.7",""
"09/15/2023 12:48:45 pm","","32.5"
"09/15/2023 12:48:45 pm","21.7",""
"09/15/2023 12:48:35 pm","21.7","32.5"
"09/15/2023 12:48:25 pm","21.7","32.5"
"09/15/2023 12:48:15 pm","21.7","32.6"
"09/15/2023 12:48:05 pm","21.9","32.6"
"09/15/2023 12:47:55 pm","21.9","32.6"
"09/15/2023 12:47:45 pm","","32.5"
"09/15/2023 12:47:45 pm","22.2",""
"09/15/2023 12:47:35 pm","22.2","32.4"
"09/15/2023 12:47:25 pm","22.1","32.4"
"09/15/2023 12:47:14 pm","22","32.3"
"09/15/2023 12:47:04 pm","","32"
"09/15/2023 12:47:04 pm","22.2",""
"09/15/2023 12:46:54 pm","22","31.9"
"09/15/2023 12:46:44 pm","","31.9"
"09/15/2023 12:46:44 pm","21.8",""
"09/15/2023 12:46:34 pm","21.9","31.7"
"09/15/2023 12:46:24 pm","21.8","31.7"
"09/15/2023 12:46:14 pm","21.8","31.6"
"09/15/2023 12:46:04 pm","","31.5"
"09/15/2023 12:46:04 pm","21.8",""
"09/15/2023 12:45:54 pm","21.7","31.3"
"09/15/2023 12:45:44 pm","21.5","31"
"09/15/2023 12:45:34 pm","21.5","30.7"
"09/15/2023 12:45:24 pm","","30.3"
"09/15/2023 12:45:24 pm","21.5",""
"09/15/2023 12:45:14 pm","21.4","29.6"
"09/15/2023 12:45:04 pm","","29.1"
"09/15/2023 12:45:04 pm","20.8",""
"09/15/2023 12:44:54 pm","20.4","28.5"
"09/15/2023 12:44:44 pm","20.1","27.9"
"09/15/2023 12:44:33 pm","","27.1"
"09/15/2023 12:44:33 pm","19.9",""
"09/15/2023 12:44:23 pm","","26.2"
"09/15/2023 12:44:23 pm","19.5",""
"09/15/2023 12:44:13 pm","","25.4"
"09/15/2023 12:44:13 pm","18.9",""
"09/15/2023 12:44:03 pm","18.3","24.9"
"09/15/2023 12:43:53 pm","18","24.9"
"09/15/2023 12:43:43 pm","","24.4"
"09/15/2023 12:43:43 pm","18",""
"09/15/2023 12:43:33 pm","18","24.1"
"09/15/2023 12:43:23 pm","17.9","24.3"
"09/15/2023 12:43:13 pm","","24.8"
"09/15/2023 12:43:13 pm","18",""
"09/15/2023 12:43:03 pm","18","24.8"
"09/15/2023 12:42:53 pm","18","24.8"
"09/15/2023 12:42:43 pm","18","24.8"
"09/15/2023 12:42:33 pm","","24.8"
"09/15/2023 12:42:33 pm","18",""
"09/15/2023 12:42:23 pm","18.1","24.8"
"09/15/2023 12:42:13 pm","","24.9"
"09/15/2023 12:42:13 pm","18.1",""
"09/15/2023 12:42:02 pm","","25"
"09/15/2023 12:42:02 pm","18.1",""
"09/15/2023 12:41:52 pm","18","25.1"
"09/15/2023 12:41:42 pm","18.1","25.1"
"09/15/2023 12:41:32 pm","","25.1"
"09/15/2023 12:41:32 pm","18.1",""
"09/15/2023 12:41:22 pm","18.1","25.1"
"09/15/2023 12:41:12 pm","18","25.1"
"09/15/2023 12:41:02 pm","18","25.1"
"09/15/2023 12:40:52 pm","17.9","25.1"
"09/15/2023 12:40:42 pm","","25.1"
"09/15/2023 12:40:42 pm","17.7",""
"09/15/2023 12:40:32 pm","18","25.1"
"09/15/2023 12:40:22 pm","18.2","25.2"
"09/15/2023 12:40:12 pm","18.2","25.1"
"09/15/2023 12:40:02 pm","","25.2"
"09/15/2023 12:40:02 pm","18.2",""
"09/15/2023 12:39:52 pm","","25.3"
"09/15/2023 12:39:52 pm","18.3",""
"09/15/2023 12:39:42 pm","18.2","25.4"
"09/15/2023 12:39:32 pm","","25.4"
"09/15/2023 12:39:32 pm","18.4",""
"09/15/2023 12:39:21 pm","18.2","25.4"
"09/15/2023 12:39:11 pm","18.2","25.5"
"09/15/2023 12:39:01 pm","","25.6"
"09/15/2023 12:39:01 pm","18.3",""
"09/15/2023 12:38:51 pm","18.5","25.6"
"09/15/2023 12:38:41 pm","18.5","25.8"
"09/15/2023 12:38:31 pm","18.6","26"
"09/15/2023 12:38:21 pm","18.7","26.1"
"09/15/2023 12:38:11 pm","","26.1"
"09/15/2023 12:38:11 pm","18.8",""
"09/15/2023 12:38:01 pm","18.9","26"
"09/15/2023 12:37:55 pm","18.9","26.1"
"09/15/2023 12:37:41 pm","18.9","25.7"
"09/15/2023 12:37:31 pm","18.7","25.2"
"09/15/2023 12:37:25 pm","18.6","25.4"
"09/15/2023 12:37:11 pm","18.4","25.3"
"09/15/2023 12:37:02 pm","18.4","25.2"
"09/15/2023 12:36:55 pm","","25.1"
"09/15/2023 12:36:55 pm","18.3",""
"09/15/2023 12:36:40 pm","","25.1"
"09/15/2023 12:36:40 pm","18.2",""
"09/15/2023 12:36:31 pm","","24.9"
"09/15/2023 12:36:31 pm","18.2",""
"09/15/2023 12:36:25 pm","","25.1"
"09/15/2023 12:36:25 pm","18.2",""
"09/15/2023 12:36:10 pm","","25"
"09/15/2023 12:36:10 pm","18.2",""
"09/15/2023 12:36:01 pm","18.3","24.9"
"09/15/2023 12:35:55 pm","","25"
"09/15/2023 12:35:55 pm","18.3",""
"09/15/2023 12:35:40 pm","18.3","25.1"
"09/15/2023 12:35:32 pm","18.2","25.2"
"09/15/2023 12:35:25 pm","18.2","25.2"
"09/15/2023 12:35:10 pm","","25.2"
"09/15/2023 12:35:10 pm","18.2",""
"09/15/2023 12:35:02 pm","18.2","25.2"
"09/15/2023 12:34:55 pm","18.2","25.2"
"09/15/2023 12:34:40 pm","18.2","25.2"
"09/15/2023 12:34:31 pm","18.2","25.2"
"09/15/2023 12:34:25 pm","","25.3"
"09/15/2023 12:34:25 pm","18.2",""
"09/15/2023 12:34:10 pm","18.3","25.4"
"09/15/2023 12:34:02 pm","","25.7"
"09/15/2023 12:34:02 pm","18.4",""
"09/15/2023 12:33:55 pm","","25.6"
"09/15/2023 12:33:55 pm","18.4",""
"09/15/2023 12:33:39 pm","","25.6"
